source,ggml_cuda_init: found 2 CUDA devices:
DeepSeek-R1-Distill-70B_150W,  Device 0: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_150W,  Device 1: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_150W,build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","512","0","0","2026-02-17T15:40:11Z","599912099","33945104","855.345471","50.026427"
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","2048","0","0","2026-02-17T15:40:14Z","1792247275","25377126","1142.853097","16.275737"
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","4096","0","0","2026-02-17T15:40:21Z","3496690528","15441185","1171.408577","5.175569"
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","8192","0","0","2026-02-17T15:40:35Z","7132516671","66817812","1148.610000","10.775221"
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","16384","0","0","2026-02-17T15:41:04Z","15161654967","74512418","1080.638255","5.321916"
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","32768","0","0","2026-02-17T15:42:04Z","34836570402","67332465","940.623064","1.817638"
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","128","0","2026-02-17T15:44:23Z","10040512855","615384","12.748353","0.000760"
DeepSeek-R1-Distill-70B_250W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","512","0","2026-02-17T15:44:53Z","40235516060","9647569","12.725076","0.003050"
DeepSeek-R1-Distill-70B_350W,  Device 0: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_350W,  Device 1: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
