        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDC Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 16-Pin Power [W] , 16-Pin Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-02-11 18:13:01 ,         210.0   ,             50.6   ,               40.3   ,        50.8   ,                  44.0   ,                30   ,                  2003   ,                30   ,                  2003   ,           1217   ,          1   ,                       20   ,                   0   ,                    0   ,               15.5   ,                   7.7   ,                5.4   ,                  7.8   ,              12.3   ,               2.4   ,                12.2   ,           13.1   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               30.0   ,                  9894   ,
2026-02-11 18:13:02 ,        2745.0   ,           1312.7   ,               42.6   ,        52.3   ,                  46.0   ,                30   ,                  1997   ,                30   ,                  1997   ,           1248   ,         27   ,                        0   ,                   0   ,                    0   ,               88.3   ,                  53.5   ,               27.9   ,                 34.7   ,              12.2   ,               6.8   ,                12.2   ,           74.3   ,             12.2   ,                        18.0   ,               4   ,        1.0450   ,               30.0   ,                  9985   ,
2026-02-11 18:13:03 ,        2745.0   ,           1312.7   ,               43.0   ,        52.4   ,                  48.0   ,                30   ,                  2003   ,                30   ,                  2003   ,           1248   ,          2   ,                        0   ,                   0   ,                    0   ,               86.8   ,                  52.4   ,               28.0   ,                 34.4   ,              12.2   ,               6.4   ,                12.2   ,           77.3   ,             12.2   ,                        18.7   ,               4   ,        1.0450   ,               30.0   ,                  9988   ,
2026-02-11 18:13:04 ,        2745.0   ,           1312.7   ,               43.0   ,        52.6   ,                  48.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1248   ,         12   ,                        0   ,                   0   ,                    0   ,               85.6   ,                  50.8   ,               28.0   ,                 34.8   ,              12.2   ,               6.8   ,                12.2   ,           78.8   ,             12.2   ,                        18.7   ,               4   ,        1.0450   ,               31.0   ,                  9996   ,
2026-02-11 18:13:05 ,        1380.0   ,            101.3   ,               41.4   ,        51.5   ,                  46.0   ,                30   ,                  2004   ,                30   ,                  2004   ,           1248   ,          2   ,                        2   ,                   0   ,                    0   ,               37.4   ,                  20.7   ,               13.2   ,                 16.7   ,              12.3   ,               3.5   ,                12.2   ,           33.8   ,             12.2   ,                         8.3   ,              16   ,        0.8900   ,               31.0   ,                  9976   ,
2026-02-11 18:13:06 ,         840.0   ,            101.3   ,               40.7   ,        51.3   ,                  46.0   ,                30   ,                  1997   ,                30   ,                  1997   ,           1248   ,          3   ,                        2   ,                   0   ,                    0   ,               25.6   ,                  13.3   ,                8.8   ,                 12.3   ,              12.3   ,               3.4   ,                12.2   ,           22.1   ,             12.2   ,                         5.7   ,              16   ,        0.8900   ,               30.0   ,                  9968   ,
2026-02-11 18:13:07 ,         510.0   ,             50.6   ,               40.5   ,        51.0   ,                  46.0   ,                30   ,                  1999   ,                30   ,                  1999   ,           1248   ,          3   ,                       10   ,                   0   ,                    0   ,               17.9   ,                   8.2   ,                7.1   ,                  9.7   ,              12.3   ,               2.6   ,                12.2   ,           15.3   ,             12.2   ,                         4.0   ,              16   ,        0.8750   ,               31.0   ,                  9985   ,
2026-02-11 18:13:08 ,         300.0   ,             50.6   ,               40.3   ,        50.8   ,                  44.0   ,                30   ,                  1996   ,                30   ,                  1996   ,           1253   ,          1   ,                        5   ,                   0   ,                    0   ,               15.5   ,                   7.6   ,                5.4   ,                  7.9   ,              12.3   ,               2.5   ,                12.2   ,           13.1   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               36.0   ,                 10057   ,
2026-02-11 18:13:09 ,         210.0   ,             50.6   ,               40.2   ,        50.8   ,                  44.0   ,                30   ,                  1998   ,                30   ,                  1998   ,           1253   ,          0   ,                        4   ,                   0   ,                    0   ,               16.0   ,                   7.7   ,                5.8   ,                  8.3   ,              12.3   ,               2.5   ,                12.2   ,           13.5   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               33.0   ,                 10077   ,
2026-02-11 18:13:10 ,         210.0   ,             50.6   ,               40.1   ,        50.6   ,                  46.0   ,                30   ,                  2002   ,                30   ,                  2002   ,           1248   ,          2   ,                        5   ,                   0   ,                    0   ,               16.0   ,                   7.7   ,                5.7   ,                  8.4   ,              12.3   ,               2.6   ,                12.2   ,           13.4   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               30.0   ,                  9942   ,
